#,Ejercicio,Proveedor,Contrato,Orden,Trimestre,"Número de factura",Monto,"Fecha de erogación","Archivo de factura en PDF","Archivo de factura en XML","Fecha de validación","Área responsable de la información",Año,"Fecha de actualización",Nota,Estatus
449,2018,"Televisora de Occidente, S.A. de C.V.",AD048/18,"Sin orden de compra",enero-marzo,GF-30748,"$ 572,460.00",27.03.2018,1_2018-10.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
450,2018,"Rosa Isela Estrella Gallardo",AD376/18,"Sin orden de compra",octubre-diciembre,60223,"$ 75,000.00",08.12.2018,ROSA.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
451,2019,"TREINTA Y UNO MAS UNO SC",AD134/19,"Sin orden de compra",abril-junio,287,"$ 600,000.00",28.05.2019,31-1.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
452,2019,"TREINTA Y UNO MAS UNO SC",AD134/19,"Sin orden de compra",abril-junio,289,"$ 149,999.99",26.06.2019,31-2.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
453,2019,"Asociación para el Fomento al Deporte Chihuahuense, A.C.",AD156/19,"Sin orden de compra",abril-junio,B747,"$ 348,000.00",04.06.2019,ASOC._FOMENTO.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
454,2019,"Plataforma en Difusión, S.A. de C.V.",AD185/19,"Sin orden de compra",abril-junio,386,"$ 99,668.66",28.06.2019,PLAT._EN_DIF..PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
455,2019,"Enconcreto, CIDECH, y FINGUACH",AD078/19,"Sin orden de compra",abril-junio,2328,"$ 12,020.00",20.05.2019,DAPHNE-1.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
456,2019,"Enconcreto, CIDECH, y FINGUACH",AD078/19,"Sin orden de compra",abril-junio,2313,"$ 52,200.00",24.04.2019,DAPHNE-2.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
457,2019,"Tv Azteca, S.A.B. de C.V.",AD086/19,"Sin orden de compra",abril-junio,65A9,"$ 1,117,776.00",07.05.2019,TV_AZTECA-1.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
458,2019,"Tv Azteca, S.A.B. de C.V.",AD086/19,"Sin orden de compra",abril-junio,65EF,"$ 480,414.00",03.06.2019,TV_AZTECA-2.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
459,2019,"María Cristina Sánchez Manzano",AD105/19,"Sin orden de compra",abril-junio,155,"$ 179,200.00",17.04.2019,MA._CRISTINA.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
460,2019,"María Cristina Sánchez Manzano",AD105/19,"Sin orden de compra",abril-junio,157,"$ 36,000.00",21.05.2019,5f6aa018d975e_MA._CRISTINA.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
461,2018,"Televisora de Occidente, S.A. de C.V.",AD048/18,"Sin orden de compra",enero-marzo,GF-30747,"$ 1,353,285.00",27.03.2018,1_2018-12.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
462,2019,"Información Procesada Hemeroteca  Y Análisis de Prensa, S.C.",AD114/19,"Sin orden de compra",abril-junio,I850,"$ 61,950.00",10.05.2019,INF._PROC.-1.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
463,2019,"Información Procesada Hemeroteca  Y Análisis de Prensa, S.C.",AD114/19,"Sin orden de compra",abril-junio,1837,"$ 100,450.00",18.04.2019,INF._PROC.-2.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
464,2018,"Información Procesada Hemeroteca  Y Análisis de Prensa, S.C.",AD059/18,"Sin orden de compra",enero-marzo,1658,"$ 50,825.01",28.03.2018,1_2018-14.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
465,2019,"Monito, Análisis y Monitoreo de Medios, S.A. de C.V.",AD115/19,"Sin orden de compra",abril-junio,4009,"$ 210,000.00",17.04.2019,MONITO-1.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
466,2018,"Información Procesada Hemeroteca  Y Análisis de Prensa, S.C.",AD059/18,"Sin orden de compra",enero-marzo,1660,"$ 66,849.99",28.03.2018,1_2018-15.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
467,2019,"Monito, Análisis y Monitoreo de Medios, S.A. de C.V.",AD115/19,"Sin orden de compra",abril-junio,4007,"$ 138,000.00",21.05.2019,MONITO-2.PDF,,06.07.2020,Chihuahua,2019,06.07.2020,,Activo
468,2018,"Información Procesada Hemeroteca  Y Análisis de Prensa, S.C.",AD059/18,"Sin orden de compra",enero-marzo,1659,"$ 57,325.00",28.03.2018,1_2018-16.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
469,2018,"Monito, Análisis y Monitoreo de Medios, S.A. de C.V.",AD301/18,"Sin orden de compra",enero-marzo,84,"$ 252,160.00",02.11.2018,1_2018-17.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
470,2018,"Monito, Análisis y Monitoreo de Medios, S.A. de C.V.",AD301/18,"Sin orden de compra",enero-marzo,85,"$ 182,840.00",02.11.2018,1_2018-18.PDF,,22.09.2020,"unidad administrativa de comunicación social",0,22.09.2020,,Activo
471,2018,"Jesús Antonio Pérez Rodríguez",AD116/18,"Sin orden de compra",enero-marzo,C6343,"$ 600,000.00",28.03.2018,1_2018-19.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
472,2018,"Tolk MX, S. de R.L. de C.V.",AD127/18,"Sin orden de compra",enero-marzo,765,"$ 83,380.00",28.03.2018,1_2018-20.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
473,2018,"Tolk MX, S. de R.L. de C.V.",AD127/18,"Sin orden de compra",enero-marzo,764,"$ 83,140.00",28.03.2018,1_2018-21.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
474,2018,"Tolk MX, S. de R.L. de C.V.",AD127/18,"Sin orden de compra",enero-marzo,763,"$ 83,380.00",28.03.2018,1_2018-22.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
475,2018,"Silent Mobil S. de R.L. de C.V.",AD128/18,"Sin orden de compra",enero-marzo,63,"$ 83,320.00",28.03.2018,1_2018-23.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
476,2018,"Silent Mobil S. de R.L. de C.V.",AD128/18,"Sin orden de compra",enero-marzo,62-,"$ 83,320.00",28.03.2018,1_2018-24.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
477,2018,"Silent Mobil S. de R.L. de C.V.",AD128/18,"Sin orden de compra",enero-marzo,61-,"$ 83,320.00",28.03.2018,1_2018-25.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
478,2018,"Recuperadora Ambiental Del Norte S de Rl de Cv",AD295/18,"Sin orden de compra",octubre-diciembre,-202,"$ 112,000.04",01.11.2018,1_2018-26_1.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
479,2018,"Recuperadora Ambiental Del Norte S de Rl de Cv",AD295/18,"Sin orden de compra",octubre-diciembre,-201,"$ 223,999.96",01.11.2018,1_2018-27.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
480,2018,"María Cristina Sánchez Manzano",AD296/18,"Sin orden de compra",octubre-diciembre,146,"$ 61,999.99",13.11.2018,1_2018-28.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
481,2018,"María Cristina Sánchez Manzano",AD296/18,"Sin orden de compra",octubre-diciembre,145,"$ 162,000.00",13.11.2018,1_2018-29.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
482,2018,"AA Print, S.A. de C.V.",AD297/18,"Sin orden de compra",octubre-diciembre,138,"$ 349,999.94",29.11.2018,1_2018-30.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
483,2018,"Nora Angélica de la Rosa Martínez",AD298/18,"Sin orden de compra",octubre-diciembre,"G 56","$ 64,960.00",26.10.2018,5f6aa8a28ab6d_1_2018-28.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
484,2018,"Nora Angélica de la Rosa Martínez",AD298/18,"Sin orden de compra",octubre-diciembre,"G 59","$ 57,240.00",12.11.2018,1_2018-32.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
485,2018,"Jesús Antonio Pérez Rodríguez",AD299/18,"Sin orden de compra",octubre-diciembre,16-,"$ 600,000.00",26.11.2018,1_2018-33.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
486,2018,"Jessica Arely Medina Valerio",AD300/18,"Sin orden de compra",octubre-diciembre,F4B1E,"$ 60,000.00",21.11.2018,1_2018-34.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
487,2018,"Jessica Arely Medina Valerio",AD300/18,"Sin orden de compra",octubre-diciembre,DB08F,"$ 138,000.00",26.10.2018,1_2018-35.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
488,2018,"Silent Mobil S. de R.L. de C.V.",AD302/18,"Sin orden de compra",octubre-diciembre,98,"$ 249,960.00",30.11.2018,1_2018-38.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
489,2018,"Información Procesada Hemeroteca  Y Análisis de Prensa, S.C.",AD303/18,"Sin orden de compra",octubre-diciembre,753,"$ 96,925.01",26.10.2018,1_2018-39.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
490,2018,"Roger Sistemas Exteriores, S. de R.L. de C.V.",AD304/18,"Sin orden de compra",octubre-diciembre,2106,"$ 350,000.00",27.11.2018,1_2018-41.PDF,,22.09.2020,"Unidad administrativa de comunicacion social",0,22.09.2020,,Activo
491,2018,"Tolk MX, S. de R.L. de C.V.","AD 305/18","Sin orden de compra",octubre-diciembre,983,"$ 83,300.00",29.11.2018,1_2018-42.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
492,2018,"Tolk MX, S. de R.L. de C.V.","AD 305/18","Sin orden de compra",octubre-diciembre,984,"$ 83,300.00",29.11.2018,1_2018-43.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
493,2018,"Tolk MX, S. de R.L. de C.V.","AD 305/18","Sin orden de compra",octubre-diciembre,985,"$ 83,300.00",29.11.2018,1_2018-44.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
494,2018,www.lajiribilla.com.mx,AD306/18,"Sin orden de compra",octubre-diciembre,26FB3,"$ 37,800.00",29.10.2018,1_2018-45.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
495,2018,www.lajiribilla.com.mx,AD306/18,"Sin orden de compra",octubre-diciembre,E5CD7,"$ 85,600.01",29.10.2018,1_2018-46.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
496,2018,elresumen.net,AD308/18,"Sin orden de compra",octubre-diciembre,176,"$ 20,000.00",08.11.2018,1_2018-47.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
497,2018,elresumen.net,AD308/18,"Sin orden de compra",octubre-diciembre,175-,"$ 30,000.00",02.11.2018,1_2018-48.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
498,2018,"Periodismo Referente, S. de R.L. de C.V.",AD309/18,"Sin orden de compra",octubre-diciembre,00253,"$ 194,800.00",16.11.2018,1_2018-49.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
499,2018,"Periodismo Referente, S. de R.L. de C.V.",AD309/18,"Sin orden de compra",octubre-diciembre,00250,"$ 254,800.00",29.10.2018,1_2018-50.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
500,2018,alcontacto.com.mx,AD310/18,"Sin orden de compra",octubre-diciembre,FFC67,"$ 99,999.98",14.11.2018,1_2018-51.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
501,2018,alcontacto.com.mx,AD310/18,"Sin orden de compra",octubre-diciembre,3D7F3,"$ 23,999.99",14.11.2018,1_2018-52.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
502,2018,WWW.ADRIANARUIZ.COM.MX,AD311/18,"Sin orden de compra",octubre-diciembre,38595,"$ 58,000.00",09.11.2018,1_2018-53.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
503,2018,WWW.ADRIANARUIZ.COM.MX,AD311/18,"Sin orden de compra",octubre-diciembre,4F782,"$ 41,499.99",13.11.2018,2_2018-1.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
504,2018,www.circulorojo.com.mx,AD312/18,"Sin orden de compra",octubre-diciembre,198-,"$ 47,400.00",05.11.2018,2_2018-2.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
505,2018,www.circulorojo.com.mx,AD312/18,"Sin orden de compra",octubre-diciembre,196-,"$ 126,400.00",26.10.2018,2_2018-3.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
506,2018,www.elpuntero.com.mx,AD313/18,"Sin orden de compra",octubre-diciembre,12-,"$ 30,000.00",12.11.2018,2_2018-8.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
507,2018,www.elpuntero.com.mx,AD313/18,"Sin orden de compra",octubre-diciembre,10,"$ 166,000.00",12.11.2018,2_2018-9.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
508,2018,noticiasaldia.com.mx,AD314/18,"Sin orden de compra",octubre-diciembre,20-,"$ 40,000.00",15.11.2018,2_2018-10.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
509,2018,noticiasaldia.com.mx,AD314/18,"Sin orden de compra",octubre-diciembre,23-,"$ 25,000.00",20.11.2018,2_2018-11.PDF,,22.09.2020,"Unidad administrativa de comunicación social",0,22.09.2020,,Activo
510,2018,WWW.MASNOTICIAS.NET,AD315/18,"Sin orden de compra",octubre-diciembre,A5AE5,"$ 47,800.00",15.11.2018,5f6b8fc78de97_1_2018-12.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
511,2018,WWW.MASNOTICIAS.NET,AD315/18,"Sin orden de compra",octubre-diciembre,65647F,"$ 75,600.00",12.11.2018,5f6b90000cf69_2_2018-13.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
512,2018,"Analistas del Florido, S.A. de C.V.",AD316/18,"Sin orden de compra",octubre-diciembre,C189F,"$ 97,800.00",08.11.2018,5f6b90699f217_2_2018-14.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
513,2018,"Analistas del Florido, S.A. de C.V.",AD316/18,"Sin orden de compra",octubre-diciembre,B1F92,"$ 81,200.00",12.11.2018,5f6b9107a3db6_2_2018-15.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
514,2018,WWW.PAUSA.MX,AD317/18,"Sin orden de compra",octubre-diciembre,637EE,"$ 24,000.01",12.11.2018,2_2018-16.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
515,2018,WWW.PAUSA.MX,AD317/18,"Sin orden de compra",octubre-diciembre,93AAF,"$ 36,000.00",18.11.2018,2_2018-17.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
516,2018,"Fénix Comunicaciones, S.A. de C.V.",AD318/18,"Sin orden de compra",octubre-diciembre,216,"$ 49,999.99",27.11.2018,2_2018-18.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
517,2018,"Fénix Comunicaciones, S.A. de C.V.",AD318/18,"Sin orden de compra",octubre-diciembre,214,"$ 50,000.04",22.11.2018,2_2018-19.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
518,2018,"SUEÑOS y REALIDADES",AD320/18,"Sin orden de compra",octubre-diciembre,B13,"$ 49,919.63",23.11.2018,2_2018-20.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
519,2018,"ANTENA DEPORTIVA",AD321-2018,"Sin orden de compra",octubre-diciembre,7F785,"$ 93,000.00",08.11.2018,2_2018-21.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
520,2018,"ANTENA DEPORTIVA",AD321-2018,"Sin orden de compra",octubre-diciembre,03C47,"$ 107,000.00",30.10.2018,2_2018-22.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
521,2018,"ASERTO RADIO",AD325/18,"Sin orden de compra",octubre-diciembre,306,"$ 100,998.98",19.11.2018,2_2018-23.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
522,2018,"ASERTO RADIO",AD325/18,"Sin orden de compra",octubre-diciembre,305,"$ 107,798.75",26.10.2018,2_2018-24.PDF,,,,0,,,Activo
523,2018,"La Ventana del Juicio.mx",AD326/18,"Sin orden de compra",octubre-diciembre,249,"$ 64,600.06",14.11.2018,2_2018-25.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
524,2018,"La Ventana del Juicio.mx",AD326/18,"Sin orden de compra",octubre-diciembre,248,"$ 74,200.00",14.11.2018,2_2018-26.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
525,2018,"NN NUESTRAS NOTICIAS",AD327/18,"Sin orden de compra",octubre-diciembre,E69FC,"$ 79,290.66",14.11.2018,5f6b99080eda7_2_2018-27.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
526,2018,"NN NUESTRAS NOTICIAS",AD327/18,"Sin orden de compra",octubre-diciembre,46ECE,"$ 94,612.89",31.10.2018,2_2018-28.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
527,2018,"Nueva Era Radio de Chihuahua, S.A. de C.V.",AD329/18,"Sin orden de compra",octubre-diciembre,14089CHI,"$ 315,218.40",09.11.2018,2_2018-29.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
528,2018,"Nueva Era Radio de Chihuahua, S.A. de C.V.",AD329/18,"Sin orden de compra",octubre-diciembre,13969CHIH,"$ 434,744.88",25.10.2018,2_2018-30.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
529,2018,"Especialistas en Comunicación Integral, S.A. de C.V.",AD330/18,"Sin orden de compra",octubre-diciembre,363-,"$ 89,600.00",01.11.2018,2_2018-31.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
530,2018,"Especialistas en Comunicación Integral, S.A. de C.V.",AD330/18,"Sin orden de compra",octubre-diciembre,371,"$ 85,340.00",07.12.2018,2_2018-32.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
531,2018,"Nueva Línea Comunicación, S.C.",AD331/18,"Sin orden de compra",octubre-diciembre,293,"$ 86,199.11",17.11.2018,2_2018-33.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
532,2018,"Nueva Línea Comunicación, S.C.",AD331/18,"Sin orden de compra",octubre-diciembre,294,"$ 89,139.09",12.11.2018,5f6b9e2ed98a4_2_2018-34.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
533,2018,"Imagen Radio Comercial, S.A. de C.V.",AD333/18,"Sin orden de compra",octubre-diciembre,"IRCCHI 1248","$ 364,820.00",16.11.2018,5f6b9f7c8fee3_2_2018-35.PDF,,23.09.2020,"Unidad administrativa de comunicación social",0,23.09.2020,,Activo
534,2018,"Imagen Radio Comercial, S.A. de C.V.",AD333/18,"Sin orden de compra",octubre-diciembre,IRCCHI-1243,"$ 385,120.00",14.11.2018,IMAGEN.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
535,2018,"Comunicaciones Chihua, S.A. de C.V.",AD334/18,"Sin orden de compra",octubre-diciembre,2407,"$ 295,133.58",14.11.2018,COMUN.-1.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
536,2018,"Comunicaciones Chihua, S.A. de C.V.",AD334/18,"Sin orden de compra",octubre-diciembre,2406,"$ 369,516.84",14.11.2018,COMUN.-2.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
537,2018,"Programa CONTRASTE",AD335/18,"Sin orden de compra",octubre-diciembre,94CFC,"$ 72,499.36",29.10.2018,ALNGELICA-1.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
538,2018,"Programa CONTRASTE",AD335/18,"Sin orden de compra",octubre-diciembre,A7EBC,"$ 64,499.40",06.11.2018,ANGELICA-2.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
539,2018,"""Expectativa Noticias""",AD336/18,"Sin orden de compra",octubre-diciembre,1115,"$ 92,075.00",14.11.2018,,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
540,2018,"""Expectativa Noticias""",AD336/18,"Sin orden de compra",octubre-diciembre,1114,"$ 106,575.00",14.11.2018,VICTOR-2.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
541,2018,"Comunicación Futura, S.A. de C.V.",AD337/18,"Sin orden de compra",octubre-diciembre,0272,"$ 100,800.00",15.11.2018,COM.FUTU.-1.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
542,2018,"Comunicación Futura, S.A. de C.V.",AD337/18,"Sin orden de compra",octubre-diciembre,273,"$ 98,400.00",15.11.2018,COM.FUTU.-2.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
543,2018,"NOTICIERO CHIHUAHUA DIGITAL",AD338/18,"Sin orden de compra",octubre-diciembre,10C92,"$ 207,000.14",28.10.2018,MAYELA-1.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
544,2018,"NOTICIERO CHIHUAHUA DIGITAL",AD338/18,"Sin orden de compra",octubre-diciembre,30B86,"$ 85,100.06",13.11.2018,,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
545,2018,"Editorial E Imagen Publica, S.A. de C.V.",AD339/18,"Sin orden de compra",octubre-diciembre,1841,"$ 174,099.99",13.11.2018,,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
546,2018,"Editorial E Imagen Publica, S.A. de C.V.",AD339/18,"Sin orden de compra",octubre-diciembre,1838,"$ 100,034.99",07.11.2018,EDITORIAL-2.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
547,2018,"Editorial E Imagen Publica, S.A. de C.V.",AD339/18,"Sin orden de compra",octubre-diciembre,1839,"$ 75,499.99",07.11.2018,EDITORIAL-3.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
548,2018,"Merboca, S.A. de C.V.",AD341/18,"Sin orden de compra",octubre-diciembre,400,"$ 46,666.00",15.11.2018,MERBOCA-1.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
549,2018,"Merboca, S.A. de C.V.",AD341/18,"Sin orden de compra",octubre-diciembre,299,"$ 23,332.99",15.11.2018,MERBOCA-2.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
550,2018,"Radio Juarense, S.A. de C.V.","AD342/18 ","Sin orden de compra",octubre-diciembre,A-4161,"$ 47,399.00",16.11.2018,RAD.JUA.-1.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
551,2018,"Radio Juarense, S.A. de C.V.","AD342/18 ","Sin orden de compra",octubre-diciembre,A-4160,"$ 57,000.00",16.11.2018,RAD.JUA.-2.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
552,2018,"Expreseditores, S.A. de C.V.","AD343/2018 ","Sin orden de compra",octubre-diciembre,247,"$ 44,000.00",22.11.2018,EXPRESS-1.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
553,2018,"Expreseditores, S.A. de C.V.","AD343/2018 ","Sin orden de compra",octubre-diciembre,275,"$ 60,000.00",22.11.2018,EXPRESS-2.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
554,2018,"Sistema Regional de Televisión, A.C.",AD351-2018,"Sin orden de compra",octubre-diciembre,7EB9C,"$ 1,113,600.00",21.11.2018,SIST.REG..PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
555,2018,"El Pueblo Familiar, S.A. de C.V.",AD352/18,"Sin orden de compra",octubre-diciembre,0248,"$ 269,999.84",12.11.2018,ELPUEBLO-1.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
556,2018,"El Pueblo Familiar, S.A. de C.V.",AD352/18,"Sin orden de compra",octubre-diciembre,250,"$ 179,999.89",12.11.2018,ELPUEBLO-2.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
557,2018,"Comercializadora Tosgon, S.A. de C.V.",AD355/18,"Sin orden de compra",octubre-diciembre,TOSCHI-437,"$ 449,999.99",07.12.2018,COM.TOS..PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
558,2018,"Enconcreto, CIDECH, y FINGUACH",AD358/17,"Sin orden de compra",octubre-diciembre,2199,"$ 50,000.00",14.11.2018,5f6bb81305aa8_DAPHNE-1.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
559,2018,"Enconcreto, CIDECH, y FINGUACH",AD358/17,"Sin orden de compra",octubre-diciembre,2198,"$ 50,000.00",14.11.2018,5f6bb85bd1d5a_DAPHNE-2.PDF,,06.07.2020,Chihuahua,2018,06.07.2020,,Activo
560,2018,"Gerardo Quezada García",AD245/18,32407,julio-septiembre,"B 11417","$ 39,930.39",27.08.2018,,,,,0,,,Activo
561,2018,"Alma Leticia Acosta Almodovar",AD249/18,32271,julio-septiembre,C05C,"$ 90,828.00",30.08.2018,FACTURA_C05C_-_24_SEP_2020_-_11-01.PDF,,,,0,,,Activo
562,2018,"Gerardo Quezada García",AD244/18,32408,julio-septiembre,"B 11416","$ 173,164.22",27.08.2018,FACTURA_B11416_-_24_SEP_2020_-_11-13.PDF,,,,0,,,Activo
563,2019,"Imprenta Ochoa, S.A. de C.V.","Sin contrato","Sin orden de compra",octubre-diciembre,"FN 17838","$ 265,640.00",02.10.2019,,,,,0,,,Activo
564,2019,"María Cristina Sánchez Manzano","Sin contrato","Sin orden de compra",julio-septiembre,"A 167","$ 67,976.00",09.09.2019,A_167_-_24_SEP_2020_-_11-54.PDF,,,,0,,,Activo
565,2018,"Información Procesada Hemeroteca  Y Análisis de Prensa, S.C.",AD303/18,"Sin orden de compra",octubre-diciembre,768,"$ 78,074.99",06.11.2018,5f6e28197c505_1_2018-40.PDF,,,,0,,,Activo
566,2019,"""No le cambie""",AD227/19,"Sin orden de compra",abril-junio,0450,"$ 243,600.00",11.09.2019,176_JUAN_ENRIQUE_LOPEZ_AGUIRRE.PDF,,,,0,,,Activo
567,2019,"SUEÑOS y REALIDADES",AD231/19,"Sin orden de compra",julio-septiembre,5572,"$ 48,000.80",24.09.2019,178_PEDRO_JAVIER_ONTIVEROS_BLANCO.PDF,,,,0,,,Activo
